Link,Name,SKU,Price,Five Star,Review Amount,Image Link,,4-Way Venting,AAFA Certified,ADA Compliant,ANSI Certified,Adjustable Leveling Legs,Agitator Type,Amperage,Antimicrobial Protection,App Compatible,Assembly Required,Automatic Temperature Control,Bleach Dispenser,Brand,Brand Compatibility,Built-In Water Faucet,CEE Qualified,Capacity,Child Lock,Color,Color Category,Color Finish,Commercial Merchandise,Compact Design,Compatible Appliance Type,Consortium for Energy Efficiency (CEE) Rating,Control Location,Control Type,Delay Start,Depth With Door Open,Detergent Dispenser Type,Detergent Form,Display Type,Door Style,Drain Hose Included,Drum Material,Dryer Capacity,Dryer Depth With Door Open,Dryer Door Style,Dryer Drum Material,Dryer Heating Source,Dryer Interior Light,Dryer Voltage,Dryer Window,Drying Cycles,Drying Rack,Drying Type,ENERGY STAR Certified,End-Of-Cycle Signal,Estimated Annual Electricity Use,Estimated Annual Electricity Use (Dryer),Estimated Annual Electricity Use (Washer),Estimated Annual Operating Cost,Estimated Annual Operating Cost (Dryer),Estimated Annual Operating Cost (Washer),Exhaust Vent Location,Fabric Softener Dispenser,Faucet Adapter Included,Fill Hoses Included,Fingerprint Resistant,Gas Connector Included,Hardware Included,Height To Control Panel Top,Height With Door Open,High-Efficiency,Integrated Water Heater,Interior Light(s),Internal Water Heater,Lint Filter Full Indicator,Manufacturer's Warranty - Labor,Manufacturer's Warranty - Parts,Matching Dryer Available,Matching Dryer Model Number,Matching Washer Available,Matching Washer Model Number,Matching Washer Type,Material,Maximum Spin Speed,Model Compatibility,Model Number,Moisture Sensor,NSF Listed,Noise Reduction,Number Of Doors,Number Of Drawers,Number Of Drying Cycles,Number Of Shelves,Number of Drying Temperatures,Number of Rinse Temperatures,Number of Spin Speeds,Number of Temperature Settings,Number of Wash Temperatures,Number of Wash/Rinse Cycles,Options and Programs,Out-Of-Balance Detection,Payment System,Pedestal Available,Pedestal Model Compatibility,Power Cord Included,Pre-Wash Detergent Dispenser,Product Depth,Product Height,Product Length,Product Name,Product Safety Certifications and Standards,Product Weight,Product Width,Propane (LP) Convertible,Propane Conversion Kit Included,Propane Conversion Kit Model Compatibility,Quantity,Reversible Door Hinge,Second Rinse,Self-Cleaning Filter,Sensor Dry,Soft Close Lid,Soil Levels,Stackable,Stacking Kit Included,Stacking Kit Model Compatibility,Steam Function,Temperature Settings,Time-Remaining Display,Total Maximum BTU Rating,Tub/Drum Material,UPC,Vendor Collection,Vibration Reduction,Voltage,Wash/Rinse Cycles,Washer Capacity,Washer Interior Light,Washer Load Type,Washer Tub/Drum Material,Washer Voltage,Washer Window,Washer/Dryer Combo Type,Washing Mechanism,Water Source,Wheels/Casters,Window,Wireless Connectivity,Works With
https://www.bestbuy.com/site/whirlpool-6-7-cu-ft-3-cycle-commercial-electric-dryer-white/6581065.p?skuId=6581065,Whirlpool - 6.7 Cu. Ft. 3-Cycle Commercial Electric Dryer - White,OBX CED9160GW,"$1,214.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581065_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,Yes,,,,,,No,,No,,Whirlpool,,,No,6.7 cubic feet,No,White,,White,Yes,No,,CEE Not Qualified,Front panel,Button,No,50 1/2 inches,,,None,,,Steel,,,,,Electric,,,,"Cotton/Whites, Permanent Press, Colors/Delicates",No,Vented,No,Yes,,,,,,,Rear,,,,No,,,,,,,No,,No,90 days,2 years,,,Yes,CHW9160GW,Front load,,,,OBX CED9160GW,No,No,,,,3,,,,,3,,,"Colors, Delicates, Cotton, Whites, Permanent Press",,Card,Yes,"WHP0400VW, WHP1000VW",No,,29 inches,37 3/4 inches,,6.7 Cu. Ft. 3-Cycle Commercial Electric Dryer,"CSA Listed, UL Listed",148 pounds,27 inches,,,,,Yes,,No,,,,No,,,No,Automatic Temperature Control,No,,,400065810659,,No,240 volts,,,,,,,,,,,,,None,
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-36-cycle-gas-dryer-with-steam-white/6581110.p?skuId=6581110,Whirlpool - 7.4 Cu. Ft. 36-Cycle Gas Dryer with Steam - White,OBX WGD9620HW,"$1,394.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581110_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,No,,,,20 amperes,,Yes,,Yes,,Whirlpool,,,Yes,7.4 cubic feet,No,White,,White,No,,,CEE Tier 1,Front panel,Touchscreen,,54 1/2 inches,,,LCD,,,Stainless steel,,,,,Gas,,,,Bulky Items; Colors; Delicates; Heavy Duty; Normal; Quick Dry; Regular; Sanitize; Steam Refresh; Timed Dry; Towels; Whites; Wrinkle Control,Yes,,Yes,Yes,,,,,,,"Bottom, Left, Rear, Right",,,No,No,No,,,,,,Yes,,No,1 Year,1 Year,,,Yes,WFW9620HW,Front load,,,,OBX WGD9620HW,Yes,No,,,,36,,,,,5,,,Control Lock; Cycle Signal; Damp Dry Signal; EcoBoost™; Reduce Static; Wrinkle Shield™; Wrinkle Shield™ with Steam,,,Yes,WFP2715HW,,,31 inches,38 13/16 inches,,7.4 Cu. Ft. 36-Cycle Gas Dryer with Steam,,158 pounds,27 inches,Yes,No,W10606694A,,Yes,,No,,,,Yes,No,W10869845,Yes,"High, Low, Extra Low, Medium, Air Only",Yes,,,400065811106,,,120 volts,,,,,,,,,,Fill hose,,Yes,Wi-Fi,"Amazon Alexa, Google Assistant, Siri"
https://www.bestbuy.com/site/amana-7-4-cu-ft-stackable-electric-dryer-with-sensor-drying-white/6581164.p?skuId=6581164,Amana - 7.4 Cu. Ft. Stackable Electric Dryer with Sensor Drying - White,OBX NED5800HW,$854.99,N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581164cv11d.jpg;maxHeight=640;maxWidth=550,,Yes,,Yes,,,,30 amperes,,No,,,,Amana,,,Yes,7.4 cubic feet,No,White,,White,No,No,,CEE Tier 1,Front panel,"Touchpad, Button",,54 1/2 inches,,,LCD,,,Metal,,,,,Electric,,,,"Colors, Wrinkle, Control, Delicates, Normal, Heavy Duty, Bulky Items, Regular, Sanitize, Timed Dry, Quick Dry, Towels, Whites",No,Vented,Yes,Yes,,,,,,,"Bottom, Left, Rear, Right",,,,,,,,,,,No,,No,1 Year Limited,1 Year Limited,,,Yes,NFW5800HW,Front load,,,,OBX NED5800HW,Yes,,,,,12,,,,,4,,,"Control Lock, Cycle Signal, Eco Dry, Wrinkle Prevent, Damp Dry Signal",,,Yes,"XHP1000XW, XHPC155XW",No,,31 inches,38 13/16 inches,,7.4 Cu. Ft. Stackable Electric Dryer with Sensor Drying,,133 pounds,27 inches,,,,,Yes,,No,,,,Yes,No,W10869845,No,"High, Low, Medium, Air Only",Yes,,,400065811649,,No,240 volts,,,,,,,,,,,,Yes,,
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-36-cycle-electric-dryer-with-steam-white/6581126.p?skuId=6581126,Whirlpool - 7.4 Cu. Ft. 36-Cycle Electric Dryer with Steam - White,OBX WED9620HW,"$1,304.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581126_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,No,,,,30 amperes,,Yes,,Yes,,Whirlpool,,,Yes,7.4 cubic feet,No,White,,White,No,No,,CEE Tier 1,Front panel,Touchscreen,Yes,54 1/2 inches,,,LCD,,,Stainless steel,,,,,Electric,,,,"Bulky items, Colors, Delicates, Heavy duty, Normal, Quick dry, Regular, Sanitize, Steam refresh, Timed dry, Towels, Whites, Wrinkle control",Yes,Vented,Yes,Yes,,,,,,,"Bottom, Left, Rear, Right",,,No,No,,,,,,,Yes,,No,1 Year Limited,1 Year Limited,,,Yes,WFW9620HW,Front load,,,,OBX WED9620HW,Yes,No,,,,36,,,,,5,,,"Control lock, Cycle signal, Damp dry signal, EcoBoost, Reduce static, Wrinkle shield, Wrinkle shield with steam",,,Yes,WFP2715HW,No,,31 inches,38 13/16 inches,,7.4 Cu. Ft. 36-Cycle Electric Dryer with Steam,,158 pounds,27 inches,,,,,Yes,,No,,,,Yes,No,W10869845,Yes,"High, Low, Extra Low, Medium, Air Only",Yes,,,400065811267,,No,240 volts,,,,,,,,,,Fill hose,,Yes,Wi-Fi,"Amazon Alexa, Siri"
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-gas-dryer-with-space-saving-design-white/6581138.p?skuId=6581138,Whirlpool - 7.4 Cu. Ft. Gas Dryer with Space Saving Design - White,OBX CSP2971HQ,"$2,024.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581138_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,15 amperes,,No,,,,Whirlpool,,,No,7.4 cubic feet,No,White,,White,Yes,,,CEE Not Qualified,Front panel,Button,No,52 3/4 inches,,,None,,,Steel,,,,,Gas,,,,,No,,No,Yes,,,,,,,"Left, Rear, Right",,,,No,No,,,,,,No,,Yes,1 Year Limited,1 Year Limited,,,No,,,,,,OBX CSP2971HQ,No,No,,,,3,,,,,3,,,,,Card,No,,,,29 inches,74 1/4 inches,,7.4 Cu. Ft. Gas Dryer with Space Saving Design,"CSA Listed, UL Listed",250 pounds,27 inches,Yes,No,,,Yes,,No,,,,No,,,No,"High, Low, Medium",Yes,,,400065811380,,No,120 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/samsung-7-4-cu-ft-smart-electric-dryer-with-sensor-dry-white/6547595.p?skuId=6547595,Samsung - 7.4 Cu. Ft. Smart Electric Dryer with Sensor Dry - White,DVE47CG3500W,$649.99,4.4,(111 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6547/6547595_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,,,,,30 amperes,,Yes,,,,Samsung,,,,7.4 cubic feet,Yes,White,,White,,No,,,,,,50 1/8 inches,,,,,,Anodized steel,,,,,Electric,,,,"Normal, Heavy Duty, Permanent Press, Bedding, Delicates, Sanitize, Time Dry, Downloaded, Quick Dry, Wrinkle Release",No,Vented,No,,,,,,,,"Bottom, Left, Rear, Right",,,,,,,,,,,,,Yes,1 Year,1 Year,,,Yes,"WA47CG3500AW, WA46CG3505AW",Top load,,,,DVE47CG3500W,Yes,,,,,10,,,,,4,,,"Smart Control, Wrinkle Prevent, Adjust Time (Up), Adjust Time (Down), Child Lock, Sound On/Off, Smart Care",,,No,,No,,30 1/4 inches,45 1/16 inches,,7.4 Cu. Ft. Smart Electric Dryer with Sensor Dry,,119 pounds,27 inches,,,,,Yes,,,,,,No,,,No,"High, Medium, Low, Extra Low",Yes,,,887276750187,,,240 volts,,,,,,,,,,,,,Wi-Fi,SmartThings
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-electric-dryer-with-space-saving-design-white/6581135.p?skuId=6581135,Whirlpool - 7.4 Cu. Ft. Electric Dryer with Space Saving Design - White,OBX CSP2940HQ,"$2,024.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581135_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,30 amperes,,No,,No,,Whirlpool,,,No,7.4 cubic feet,,White,,White,Yes,No,,CEE Not Qualified,Front panel,Button,No,52 3/4 inches,,,None,,,Steel,,,,,Electric,,,,,,Vented,No,No,,,,,,,"Left, Rear, Right",,,,No,,,,,,,No,,No,1 Year Limited,1 Year Limited,,,No,,,,,,OBX CSP2940HQ,No,,,,,3,,,,,3,,,"Whites, Colors, Permanent Press, Delicates",,Coin,No,,No,,29 inches,76 3/4 inches,,7.4 Cu. Ft. Electric Dryer with Space Saving Design,UL Listed,273 pounds,27 inches,,,,,Yes,,No,,,,No,,,No,"High, Low, Medium",Yes,,,400065811359,,No,240 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/amana-6-5-cu-ft-electric-dryer-with-automatic-dryness-control-white/6580891.p?skuId=6580891,Amana - 6.5 Cu. Ft. Electric Dryer with Automatic Dryness Control - White,OBX NED4655EW,$544.99,N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6580/6580891_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,30 amperes,,No,,Yes,,Amana,,,No,6.5 cubic feet,No,White,,White,No,No,,CEE Not Qualified,Rear panel,Dial,No,51 inches,,,None,,,Steel,,,,,Electric,,,,"Automatic Dry (High Heat and Low Heat), Timed Dry, Air Dry",No,Vented,No,No,,,,,,,Rear,,,,No,,,,,,,No,,No,1 Year Limited,1 Year Limited,,,Yes,NTW4635EW,Top load,,,,OBX NED4655EW,No,No,,,,3,,,,,3,,,"Automatic Dryness Control, Wrinkle Control",,,No,,No,,27 3/4 inches,44 inches,,6.5 Cu. Ft. Electric Dryer with Automatic Dryness Control,"CSA Listed, UL Listed",120 pounds,29 inches,,,,,Yes,,No,,,,No,,,No,"High Heat, Low Heat, No Heat",No,,,400065808915,,No,240 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/amana-7-4-cu-ft-stackable-electric-dryer-with-sensor-drying-white/6581164.p?skuId=6581164,Amana - 7.4 Cu. Ft. Stackable Electric Dryer with Sensor Drying - White,OBX NED5800HW,$854.99,N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581164cv11d.jpg;maxHeight=640;maxWidth=550,,Yes,,Yes,,,,30 amperes,,No,,,,Amana,,,Yes,7.4 cubic feet,No,White,,White,No,No,,CEE Tier 1,Front panel,"Touchpad, Button",,54 1/2 inches,,,LCD,,,Metal,,,,,Electric,,,,"Colors, Wrinkle, Control, Delicates, Normal, Heavy Duty, Bulky Items, Regular, Sanitize, Timed Dry, Quick Dry, Towels, Whites",No,Vented,Yes,Yes,,,,,,,"Bottom, Left, Rear, Right",,,,,,,,,,,No,,No,1 Year Limited,1 Year Limited,,,Yes,NFW5800HW,Front load,,,,OBX NED5800HW,Yes,,,,,12,,,,,4,,,"Control Lock, Cycle Signal, Eco Dry, Wrinkle Prevent, Damp Dry Signal",,,Yes,"XHP1000XW, XHPC155XW",No,,31 inches,38 13/16 inches,,7.4 Cu. Ft. Stackable Electric Dryer with Sensor Drying,,133 pounds,27 inches,,,,,Yes,,No,,,,Yes,No,W10869845,No,"High, Low, Medium, Air Only",Yes,,,400065811649,,No,240 volts,,,,,,,,,,,,Yes,,
https://www.bestbuy.com/site/amana-6-5-cu-ft-gas-dryer-with-automatic-dryness-control-white/6580892.p?skuId=6580892,Amana - 6.5 Cu. Ft. Gas Dryer with Automatic Dryness Control - White,OBX NGD4655EW,$644.99,N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6580/6580892_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,20 amperes,,No,,Yes,,Amana,,,No,6.5 cubic feet,No,White,,White,No,,,CEE Not Qualified,Rear panel,Dial,No,51 inches,,,None,,,Steel,,,,,Gas,,,,"Automatic Dry (High Heat and Low Heat), Timed Dry, Air Dry",No,,No,No,,,,,,,Rear,,,,No,No,,,,,,No,,No,1 year limited,1 year limited,,,Yes,NTW4635EW,Top load,,,,OBX NGD4655EW,No,No,,,,3,,,,,3,,,Wrinkle Prevent Option,,,No,,,,28 1/4 inches,44 inches,,6.5 Cu. Ft. Gas Dryer with Automatic Dryness Control,UL Listed,124 pounds,29 inches,Yes,No,49572A,,Yes,,No,,,,No,,,No,"High Heat, Low Heat, No Heat",No,,,400065808922,,No,120 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-36-cycle-electric-dryer-with-steam-white/6581126.p?skuId=6581126,Whirlpool - 7.4 Cu. Ft. 36-Cycle Electric Dryer with Steam - White,OBX WED9620HW,"$1,304.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581126_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,No,,,,30 amperes,,Yes,,Yes,,Whirlpool,,,Yes,7.4 cubic feet,No,White,,White,No,No,,CEE Tier 1,Front panel,Touchscreen,Yes,54 1/2 inches,,,LCD,,,Stainless steel,,,,,Electric,,,,"Bulky items, Colors, Delicates, Heavy duty, Normal, Quick dry, Regular, Sanitize, Steam refresh, Timed dry, Towels, Whites, Wrinkle control",Yes,Vented,Yes,Yes,,,,,,,"Bottom, Left, Rear, Right",,,No,No,,,,,,,Yes,,No,1 Year Limited,1 Year Limited,,,Yes,WFW9620HW,Front load,,,,OBX WED9620HW,Yes,No,,,,36,,,,,5,,,"Control lock, Cycle signal, Damp dry signal, EcoBoost, Reduce static, Wrinkle shield, Wrinkle shield with steam",,,Yes,WFP2715HW,No,,31 inches,38 13/16 inches,,7.4 Cu. Ft. 36-Cycle Electric Dryer with Steam,,158 pounds,27 inches,,,,,Yes,,No,,,,Yes,No,W10869845,Yes,"High, Low, Extra Low, Medium, Air Only",Yes,,,400065811267,,No,240 volts,,,,,,,,,,Fill hose,,Yes,Wi-Fi,"Amazon Alexa, Siri"
https://www.bestbuy.com/site/samsung-7-4-cu-ft-smart-electric-dryer-with-steam-and-pet-care-dry-brushed-navy/6547604.p?skuId=6547604,Samsung - 7.4 Cu. Ft. Smart Electric Dryer with Steam and Pet Care Dry - Brushed Navy,DVE54CG7150D,"$1,034.99",4.7,(103 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6547/6547604_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,,,,,30 amperes,,Yes,,,,Samsung,,,,7.4 cubic feet,Yes,Brushed Navy,,Blue,,No,,,,,,50 1/8 inches,,,,,,Anodized steel,,,,,Electric,,,,,No,Vented,No,,,,,,,,"Bottom, Left, Rear, Right",,,,,,,,,,,,,Yes,1 Year,1 Year,,,Yes,WA54CG7150AD,Top load,,,,DVE54CG7150D,Yes,,,,,12,,,,,5,,,,,,No,,No,,30 1/4 inches,45 13/16 inches,,7.4 Cu. Ft. Smart Electric Dryer with Steam and Pet Care Dry,,119 pounds,27 inches,,,,,Yes,,,,,,No,,,Yes,"High, Medium High, Medium, Medium Low, Low",Yes,,,887276759890,,,240 volts,,,,,,,,,,Fill hose,,,Wi-Fi,SmartThings
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-gas-dryer-with-space-saving-design-white/6581138.p?skuId=6581138,Whirlpool - 7.4 Cu. Ft. Gas Dryer with Space Saving Design - White,OBX CSP2971HQ,"$2,024.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581138_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,15 amperes,,No,,,,Whirlpool,,,No,7.4 cubic feet,No,White,,White,Yes,,,CEE Not Qualified,Front panel,Button,No,52 3/4 inches,,,None,,,Steel,,,,,Gas,,,,,No,,No,Yes,,,,,,,"Left, Rear, Right",,,,No,No,,,,,,No,,Yes,1 Year Limited,1 Year Limited,,,No,,,,,,OBX CSP2971HQ,No,No,,,,3,,,,,3,,,,,Card,No,,,,29 inches,74 1/4 inches,,7.4 Cu. Ft. Gas Dryer with Space Saving Design,"CSA Listed, UL Listed",250 pounds,27 inches,Yes,No,,,Yes,,No,,,,No,,,No,"High, Low, Medium",Yes,,,400065811380,,No,120 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/amana-7-4-cu-ft-stackable-gas-dryer-with-sensor-drying-white/6581165.p?skuId=6581165,Amana - 7.4 Cu. Ft. Stackable Gas Dryer with Sensor Drying - White,OBX NGD5800HW,$944.99,N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581165_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,Yes,,,,30 amperes,,No,,Yes,,Amana,,,Yes,7.4 cubic feet,No,White,,White,No,,,CEE Tier 1,Front panel,"Touchpad, Button",No,54 1/2 inches,,,LCD,,,Steel,,,,,Gas,,,,"Colors, Wrinkle Control, Delicates, Normal, Heavy Duty, Bulky Items, Regular, Sanitize, Timed Dry, Quick Dry, Towels, Whites",No,,Yes,Yes,,,,,,,"Bottom, Left, Rear, Right",,,,No,No,,,,,,No,,No,1 Year Limited,1 Year Limited,,,Yes,NFW5800HW,Front load,,,,OBX NGD5800HW,Yes,No,,,,12,,,,,4,,,"Control Lock, Cycle Signal, Eco, Wrinkle Prevent, Damp Dry Signal",,,Yes,WFP2715HW,,,31 inches,38 5/16 inches,,7.4 Cu. Ft. Stackable Gas Dryer with Sensor Drying,UL Listed,133 pounds,27 inches,Yes,No,W10606694A,,Yes,,No,,,,Yes,No,W10869845,No,"High, Low, Medium, Air Only",Yes,,,400065811656,,No,240 volts,,,,,,,,,,,,Yes,None,
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-gas-dryer-with-space-saving-design-white/6581136.p?skuId=6581136,Whirlpool - 7.4 Cu. Ft. Gas Dryer with Space Saving Design - White,OBX CSP2941HQ,"$2,114.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581136_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,15 amperes,,No,,,,Whirlpool,,,No,7.4 cubic feet,No,White,,White,Yes,,,CEE Not Qualified,Front panel,Button,No,52 3/4 inches,,,None,,,Steel,,,,,Gas,,,,,No,,No,Yes,,,,,,,"Left, Rear, Right",,,,No,No,,,,,,No,,No,1 Year Limited,1 Year Limited,,,No,,,,,,OBX CSP2941HQ,No,No,,,,3,,,,,3,,,,,Coin,No,,,,29 inches,76 3/4 inches,,7.4 Cu. Ft. Gas Dryer with Space Saving Design,UL Listed,273 pounds,27 inches,Yes,No,,,Yes,,No,,,,No,,,No,"High, Low, Medium",Yes,,,400065811366,,No,120 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-stackable-gas-dryer-with-wrinkle-shield-white/6581388.p?skuId=6581388,Whirlpool - 7.4 Cu. Ft. Stackable Gas Dryer with Wrinkle Shield - White,OBX WGD5605MW,$944.99,N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581388_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,Yes,,,,,,No,,Yes,,Whirlpool,,,,7.4 cubic feet,No,White,,White,,,,,Front panel,,No,54 5/16 inches,,,,,,Steel,,,,,Gas,,,,36,,,Yes,Yes,,,,,,,"Left, Right, Bottom, Rear",,,,No,,,,,,,,,No,1 Year Limited,1 Year Limited,,,Yes,WTW5605MW,Front load,,,,OBX WGD5605MW,Yes,,,,,36,,,,,4,,,,,,Yes,"WFP2715HW, XHP1000XW",,,31 inches,38 1/8 inches,,7.4 Cu. Ft. Stackable Gas Dryer with Wrinkle Shield,UL Listed,141 pounds,27 inches,Yes,No,W10606694A,,No,,No,,,,Yes,No,W10869845,No,4,Yes,,,400065813889,,No,120 volts,,,,,,,,,,,,,None,
https://www.bestbuy.com/site/whirlpool-7-4-cu-ft-36-cycle-gas-dryer-with-steam-white/6581124.p?skuId=6581124,Whirlpool - 7.4 Cu. Ft. 36-Cycle Gas Dryer with Steam - White,OBX WGD8620HW,"$1,304.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6581/6581124_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,Yes,,,,20 amperes,,No,,Yes,,Whirlpool,,,Yes,7.4 cubic feet,No,White,,White,No,,,CEE Tier 1,Front panel,"Touchpad, Button",,54 1/2 inches,,,LCD,,,Stainless steel,,,,,Gas,,,,Bulky Items; Colors; Delicates; Heavy Duty; Normal; Quick Dry; Regular; Sanitize; Steam Refresh; Timed Dry; Towels; Whites; Wrinkle Control,Yes,,Yes,Yes,,,,,,,"Bottom, Left, Rear, Right",,,No,No,No,,,,,,Yes,,No,1 Year,1 Year,,,Yes,WFW8620HW,Front load,,,,OBX WGD8620HW,Yes,No,,,,36,,,,,5,,,Control Lock; Cycle Signal; Damp Dry Signal; EcoBoost™; Reduce Static; Wrinkle Shield™; Wrinkle Shield™ with Steam,,,Yes,WFP2715HW,,,31 inches,38 13/16 inches,,7.4 Cu. Ft. 36-Cycle Gas Dryer with Steam,,158 pounds,27 inches,Yes,No,W10606694A,,Yes,,No,,,,Yes,No,W10869845,Yes,"High, Low, Extra Low, Medium, Air Only",Yes,,,400065811243,,,120 volts,,,,,,,,,,Fill hose,,Yes,None,
https://www.bestbuy.com/site/samsung-5-3-cu-ft-washer-with-ai-optiwash-and-7-6-cu-ft-electric-dryer-satin-green/6569247.p?skuId=6569247,Samsung - 5.3 Cu. Ft. Washer with AI OptiWash and 7.6 Cu. Ft. Electric Dryer - Satin Green,WH53DBH700EFA3,"$1,999.99",4.9,(17 Reviews on Samsung US),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6569/6569247_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,,,,,30 amperes,,Yes,,Yes,Yes,Samsung,,,Yes,,Yes,Satin Green,,,No,,,CEE Tier 3,,"Dial, Touchpad",Yes,,,,LED,,Yes,,7.6 cubic feet,55 15/16 inches,Left swing,,Electric,Yes,240 volts,Yes,"Steam Refresh, Wrinkle Away, Steam Sanitize+, AI Optimal Dry, Super Speed, Eco Normal, Normal, Heavy Duty, Towels, Perm Press, Activewear, Bedding, Delicates, Wool, Shirts, Denim, Time Dry, Air Fluff, Small Load, Rack Dry",Yes,,Yes,Yes,,,103 kilowatt hours,,,14 United States dollars,"Left, Rear, Right, Side",Yes,,No,,,,,,Yes,Yes,,,,1 Year,1 Year; 3 Year Stainless Steel Tub; 20 Year Digital Inverter Motor,,,,,,,1200 revolutions per minute,,WH53DBH700EFA3,,,,,,20,,5,,5,,5,24,"Washer (Pre Soak, Extra Rinse, My Cycles, Delay End, Smart Control, Super Speed, Drum Light, Child Lock, Dispenser 1, Dispenser 2, Pump Clean, AI Pattern, Calibration, Self Diagnosis, Volume, Language, Wi-Fi, Factory Reset) Dryer (Damp Alert, Wrinkle Prevent, AntiStatic, My Cycles, Smart Control, Eco Dry, Drum Light, Child Lock, Volume, AI Pattern, Wi-Fi, Language, Vent Blockage Test, Factory Reset)",,,,,No,No,34 1/2 inches,74 7/16 inches,,5.3 Cu. Ft. Washer with AI OptiWash and 7.6 Cu. Ft. Electric Dryer,,341.7 pounds,27 inches,,,,,,Yes,No,Yes,,"Extra Heavy, Heavy, Normal, Light, Extra Light",,,,Yes,"Washer (Extra Hot, Hot, Warm, Cold, Tap Cold) Dryer (High, Medium, Medium Low, Low, Extra Low)",Yes,,,887276814575,,Yes,,"Normal, AI OptiWash, Heavy Duty, Bedding, Perm Press, Delicates, Activewear, Wool, Towels, Eco Cold, Rinse + Spin, Self Clean+, Small Load, Colors, Spin Only, Denim, Super Speed, Steam Sanitize, Steam Allergen, Steam Normal, Power Steam, Steam Whites, Steam Bulky, Power Rinse",5.3 cubic feet,No,Front load,Stainless steel,120 volts,Yes,Stacked units,,,,,Wi-Fi,"Amazon Alexa, Google Assistant, SmartThings"
